30,80,0.5,0.716231013,0.875136382
30,80,0.7,0.734287907,0.89513666
30,80,1,0.75234355,0.915244981
30,80,3,0.793134177,0.961039983
30,80,5,0.804641349,0.973884403
30,80,7,0.811089512,0.981355372
30,80,10,0.815349997,0.986146055
30,80,15,0.818930451,0.990362065
30,80,20,0.820707826,0.992477988
30,80,30,0.82289423,0.994880577
30,100,0.001,0.676126308,0.866265135
30,100,0.003,0.645158161,0.826025977
30,100,0.005,0.628672304,0.804749509
30,100,0.007,0.619371993,0.792312138
30,100,0.01,0.608190208,0.778081113
30,100,0.03,0.585988526,0.745755529
30,100,0.05,0.589490976,0.744185767
30,100,0.07,0.60196386,0.755065554
30,100,0.1,0.626142713,0.778731917
30,100,0.3,0.686556046,0.843258126
30,100,0.5,0.713726191,0.872361942
30,100,0.7,0.732384403,0.893270752
30,100,1,0.751290846,0.914295532
30,100,3,0.793138643,0.961216707
30,100,5,0.805934287,0.97569687
30,100,7,0.810813708,0.980970742
30,100,10,0.815609842,0.986876971
30,100,15,0.81948956,0.991020813
30,100,20,0.820609348,0.992191589
30,100,30,0.82291236,0.994929347
40,20,0.001,0.635200671,0.803091019
40,20,0.003,0.63272544,0.796237261
40,20,0.005,0.636800889,0.798199924
40,20,0.007,0.638994962,0.798695135
40,20,0.01,0.643850887,0.801556476
40,20,0.03,0.671073918,0.826092824
40,20,0.05,0.680472331,0.835913932
40,20,0.07,0.684747276,0.840782828
40,20,0.1,0.690211395,0.846426671
40,20,0.3,0.711235936,0.869468147
40,20,0.5,0.729515461,0.889597345
40,20,0.7,0.740545168,0.901686622
40,20,1,0.755583535,0.918631188
40,20,3,0.792772354,0.960587307
40,20,5,0.804828306,0.973920324
40,20,7,0.810695176,0.981089947
40,20,10,0.814179551,0.984635903
40,20,15,0.818858885,0.990421052
40,20,20,0.820811509,0.992502053
40,20,30,0.82247211,0.994376555
40,40,0.001,0.643737508,0.826275159
40,40,0.003,0.627887946,0.803795126
40,40,0.005,0.616251207,0.787876367
40,40,0.007,0.613143944,0.780687475
40,40,0.01,0.609808628,0.774833796
40,40,0.03,0.620388298,0.774688837
40,40,0.05,0.640167506,0.792964724
40,40,0.07,0.657252096,0.810933226
40,40,0.1,0.668827162,0.823845752
40,40,0.3,0.700464155,0.858056658
40,40,0.5,0.721739345,0.88115195
40,40,0.7,0.736804809,0.897607604
40,40,1,0.753958243,0.916867695
40,40,3,0.792611368,0.960107726
40,40,5,0.805529895,0.97528964
40,40,7,0.810455659,0.98076006
40,40,10,0.815177067,0.985974773
40,40,15,0.818588486,0.990045426
40,40,20,0.820437725,0.992062196
40,40,30,0.822139462,0.994062033
40,60,0.001,0.65671898,0.841545048
40,60,0.003,0.635244217,0.812262257
40,60,0.005,0.62103508,0.793931621
40,60,0.007,0.6124083,0.782516403
40,60,0.01,0.604560231,0.770847691
40,60,0.03,0.599064637,0.755468324
40,60,0.05,0.61429432,0.767309209
40,60,0.07,0.632230907,0.784815018
40,60,0.1,0.652011745,0.805793943
40,60,0.3,0.695681928,0.852873893
40,60,0.5,0.717574332,0.876489908
40,60,0.7,0.735163805,0.896281689
40,60,1,0.752582063,0.915299494
40,60,3,0.793558741,0.961304234
40,60,5,0.80443482,0.973659075
40,60,7,0.810401152,0.980514882
40,60,10,0.815286744,0.98632264
50,200,0.03,0.577179312,0.736760662
50,200,0.04,0.576164546,0.733716663
50,200,0.05,0.577632998,0.733580081
50,200,0.06,0.57787789,0.73274955
50,200,0.07,0.580680423,0.734440235
50,250,0.03,0.576084558,0.73560633
50,250,0.04,0.574144496,0.731537248
50,250,0.05,0.575964824,0.732276675
50,250,0.06,0.576186139,0.731573719
50,250,0.07,0.578719296,0.733163957
50,300,0.03,0.575098881,0.734380924
50,300,0.04,0.574462556,0.73258471
50,300,0.05,0.574344339,0.731060181
50,300,0.06,0.575656051,0.730925768
50,300,0.07,0.577855989,0.732436193
50,350,0.03,0.576179268,0.735686934
50,350,0.04,0.573512375,0.73127528
50,350,0.05,0.574251108,0.730931722
50,350,0.06,0.575746532,0.731455888
50,350,0.07,0.578421211,0.733482689
50,400,0.03,0.57553798,0.734689711
50,400,0.04,0.574217783,0.731652469
50,400,0.05,0.574468857,0.731024897
50,400,0.06,0.576302718,0.73203525
50,400,0.07,0.577802942,0.732773935
60,200,0.03,0.576215364,0.734828585
60,200,0.04,0.574779325,0.731885232
60,200,0.05,0.574798771,0.730366483
60,200,0.06,0.578999021,0.732971537
60,200,0.07,0.58040552,0.733942858
60,250,0.03,0.574729692,0.732838826
60,250,0.04,0.573408661,0.729966299
60,250,0.05,0.573979548,0.729659492
60,250,0.06,0.576861248,0.731727866
60,250,0.07,0.578709435,0.732814867
60,300,0.03,0.573073672,0.73159975
60,300,0.04,0.573452573,0.73068904
60,300,0.05,0.573805705,0.72977704
60,300,0.06,0.575379697,0.730726109
60,300,0.07,0.579110496,0.733162356
60,350,0.03,0.572876928,0.731068273
60,350,0.04,0.572188894,0.729314133
60,350,0.05,0.573375549,0.729494689
60,350,0.06,0.575624091,0.730965686
60,350,0.07,0.577879612,0.732119236
60,400,0.03,0.572759357,0.731051541
60,400,0.04,0.572088773,0.728994163
60,400,0.05,0.57260219,0.728702194
60,400,0.06,0.575289703,0.730274273
60,400,0.07,0.577648357,0.732364916
70,200,0.03,0.576134768,0.733857945
70,200,0.04,0.573720177,0.73047905
70,200,0.05,0.576190053,0.731107312
70,200,0.06,0.577729034,0.732095812
70,200,0.07,0.580877584,0.734136491
70,250,0.03,0.573638756,0.731357856
70,250,0.04,0.573138307,0.729456359
70,250,0.05,0.57427228,0.729816877
70,250,0.06,0.575676361,0.729914368
70,250,0.07,0.578477175,0.732379195
70,300,0.03,0.57262235,0.730391798
70,300,0.04,0.572842272,0.729548984
70,300,0.05,0.573172484,0.728752558
70,300,0.06,0.575373901,0.730454012
70,300,0.07,0.577615678,0.731455495
70,350,0.03,0.572088995,0.729642712
70,350,0.04,0.571525497,0.727802922
70,350,0.05,0.572964589,0.728390171
70,350,0.06,0.575000646,0.729414207
70,350,0.07,0.578297231,0.732754228
70,400,0.03,0.572204163,0.729845185
70,400,0.04,0.571113071,0.727769986
70,400,0.05,0.573073824,0.728649061
70,400,0.06,0.575086182,0.730177307
70,400,0.07,0.577805274,0.732446674
20,100,0.02,0.593494985,0.759205016
20,100,0.03,0.585993039,0.746952628
20,100,0.05,0.590417913,0.745615382
20,100,0.07,0.603313982,0.756239652
20,170,0.02,0.600246295,0.769639047
20,170,0.03,0.587456047,0.752696843
20,170,0.05,0.580797563,0.739326527
20,170,0.07,0.584764454,0.739581085
20,240,0.02,0.603431157,0.774254828
20,240,0.03,0.590396564,0.757351274
20,240,0.05,0.579828433,0.740646898
20,240,0.07,0.58060586,0.737298301
20,310,0.02,0.608221657,0.780133544
20,310,0.03,0.593555514,0.760418149
20,310,0.05,0.581733141,0.743470089
20,310,0.07,0.581630388,0.739729181
30,100,0.02,0.591869335,0.754871358
30,100,0.03,0.584458779,0.744332255
30,100,0.05,0.589657922,0.744465136
30,100,0.07,0.602263855,0.754959902
30,170,0.02,0.591964508,0.757689033
30,170,0.03,0.58359617,0.745797023
30,170,0.05,0.581174122,0.738421556
30,170,0.07,0.583507032,0.738037671
30,240,0.02,0.593599522,0.760141136
30,240,0.03,0.584042927,0.746765058
30,240,0.05,0.578647541,0.737398335
30,240,0.07,0.581600137,0.737735922
30,310,0.02,0.594144198,0.760287816
30,310,0.03,0.585776994,0.749145907
30,310,0.05,0.577671708,0.736662979
30,310,0.07,0.57922823,0.73521999
40,100,0.02,0.589093352,0.751073077
40,100,0.03,0.584545569,0.743013329
40,100,0.05,0.589720601,0.744021192
40,100,0.07,0.601242036,0.753544793
40,170,0.02,0.587269699,0.749715558
40,170,0.03,0.580664147,0.74032258
40,170,0.05,0.579032619,0.735557171
40,170,0.07,0.584688314,0.738558299
40,240,0.02,0.585901176,0.749546998
40,240,0.03,0.579320312,0.739724146
40,240,0.05,0.575841835,0.733262295
40,240,0.07,0.579241311,0.734359003
40,310,0.02,0.586321928,0.7493744
40,310,0.03,0.578752788,0.739397811
40,310,0.05,0.5747973,0.731763737
40,310,0.07,0.578188699,0.733683732
50,100,0.02,0.587879912,0.748550348
50,100,0.03,0.585087213,0.742731001
50,100,0.05,0.587868138,0.741972812
50,100,0.07,0.600033144,0.752087542
50,170,0.02,0.583364274,0.745319154
50,170,0.03,0.578007836,0.73716816
50,170,0.05,0.578041255,0.733514965
50,170,0.07,0.584682704,0.738125248
50,240,0.02,0.580685023,0.742344965
50,240,0.03,0.575752417,0.734581594
50,240,0.05,0.574455321,0.731067835
50,240,0.07,0.580142374,0.734568168
50,310,0.02,0.580729512,0.741399222
50,310,0.03,0.576117288,0.735411657
50,310,0.05,0.573514137,0.729947372
50,310,0.07,0.578791561,0.733284991
